workId,genreId
"darius-milhaud-1892-poeme-du-journal-intime-de-leo-latil-song-for-voice-and-piano-op-73-70","vocal"
"darius-milhaud-1892-chants-populaire-hebraiques-for-voice-and-orchestra-op-86-28","vocal"
"ernest-moeran-1894-gather-ye-rosebuds-for-chorus-16","vocal"
"darius-milhaud-1892-holem-tsaudi-palestinian-folksong-setting-for-voice-and-piano-op-179-no-1-45","vocal"
"darius-milhaud-1892-chanson-bas-for-voice-and-piano-op-44-25","vocal"
"ernest-moeran-1894-the-north-sea-ground-for-voice-and-piano-64","vocal"
"ernest-moeran-1894-gaol-song-for-chorus-15","vocal"
"ernest-moeran-1894-the-merry-month-of-may-61","vocal"
"claudio-monteverdi-1567-ah-dolente-partita-sv75-6","vocal"
"ernest-moeran-1894-7-poems-by-james-joyce-for-voice-and-piano-2","vocal"
"darius-milhaud-1892-4-poems-de-latil-for-voice-and-piano-op-20-8","vocal"
"ernest-moeran-1894-ludlow-town-songs--for-voice-and-piano-27","vocal"
"claudio-monteverdi-1567-adoramus-te-christe-sv289-5","vocal"
"ernest-moeran-1894-come-away-death-for-voice-and-piano-8","vocal"
"ernest-moeran-1894-6-suffolk-folksongs-for-voice-and-piano-1","vocal"
"ernest-moeran-1894-tilly-for-voice-and-piano-66","vocal"
"darius-milhaud-1892-catalogue-des-fleurs-op-60-22","vocal"
"darius-milhaud-1892-chansons-de-theatre-song-cycle-for-voice-and-piano-op-151b-27","vocal"
"claudio-monteverdi-1567-ab-aeterno-ordinata-sum-sv262-3","vocal"
"claudio-monteverdi-1567-amor-se-giusto-sei-sv103-19","vocal"
"darius-milhaud-1892-poemes-de-coventry-patmore-songs-for-voice-and-piano-op-31-71","vocal"
"darius-milhaud-1892-6-machines-agricoles-song-cycle--for-voice-and-7-instruments-op-56-pastorales-12","vocal"
"ernest-moeran-1894-in-youth-is-pleasure-for-voice-and-piano-21","vocal"
"ernest-moeran-1894-songs-for-voice-and-piano-52","vocal"
"darius-milhaud-1892-4-poemes-de-paul-claudel-songs-for-voice-and-piano-op-26-7","vocal"
"ernest-moeran-1894-shakespeare-songs-for-voice-and-piano-46","vocal"
"darius-milhaud-1892-dun-cahier-inedit-deugenie-de-guerin-song-cycle-for-voice-and-piano-op-27-37","vocal"
"darius-milhaud-1892-vocalise-op-105-109","vocal"
"felix-mendelssohn-1809-salve-regina-for-soprano-and-strings-186","vocal"
"francisco-mignone-1897-modinha-for-voice-and-piano-9","vocal"
"felix-mendelssohn-1809-psalm-melodies-and-harmonizations-for-chorus--181","vocal"
"felix-mendelssohn-1809-te-deum-for-soloists-chorus-and-organ--234","vocal"
"felix-mendelssohn-1809-psalm-115-for-soloists-chorus-and-orchestra-op-31-non-nobis-domine-174","vocal"
"felix-mendelssohn-1809-psalm-91-motet-for-double-chorus-denn-er-hat-seinen-engeln-befohlen-uber-dir-178","vocal"
"felix-mendelssohn-1809-trauer-gesang-song-for-chorus-op-116-sahst-du-ihn-hernieder-schweben-237","vocal"
"felix-mendelssohn-1809-weib-gesang-zur-trauerfeier-von-goethe-mwvg9-259","vocal"
"darius-milhaud-1892-2-chansons-de-madame-bovary-op-128d-0","vocal"
"felix-mendelssohn-1809-tu-es-petrus-for-5-voices-and-orchestra-op-111-239","vocal"
"felix-mendelssohn-1809-vom-himmel-hoch--258","vocal"
"felix-mendelssohn-1809-verleih-uns-frieden-in-e-flat-major-prayer-for-chorus-and-organ-247","vocal"
"olivier-messiaen-1908-chant-des-deportes-pour-choeur-mixte-et-grand-orchestre-11","vocal"
"felix-mendelssohn-1809-wir-glauben-all-an-einen-gott-chorale-cantata-for-chorus-and-orchestra-264","vocal"
"olivier-messiaen-1908-3-petites-liturgies-de-la-presence-divine-for-womens-chorus-piano-ondes-martenot-percussion-and-strings-i26-1","vocal"
"olivier-messiaen-1908-5-rechants-for-12-voices-i31-4","vocal"
"felix-mendelssohn-1809-psalm-95-for-tenor-chorus-and-orchestra-op-46-come-let-us-sing-179","vocal"
"olivier-messiaen-1908-poemes-pour-mi-song-cycle-for-soprano-and-piano-i17b-49","vocal"
"darius-milhaud-1892-3-poemes-de-jean-cocteau-songs-for-voice-and-piano-op-59-5","vocal"
"darius-milhaud-1892-2-petits-airs-for-voice-and-piano-op-51-1","vocal"
"olivier-messiaen-1908-vocalise-etude-for-soprano-and-piano-i15-63","vocal"
"felix-mendelssohn-1809-weihnachtslied-song-for-voice-and-piano-auf-schicke-dich-recht-feierlich-260","vocal"
"olivier-messiaen-1908-harawi-for-soprano-and-piano-i28-24","vocal"
"felix-mendelssohn-1809-psalm-42-for-chorus-soloists-and-orchestra-op-42-wie-der-hirsch-schreit-176","vocal"
"darius-milhaud-1892-2-poemes-damour-songs-for-voice-and-piano-op-30-2","vocal"
"darius-milhaud-1892-3-poemes-en-prose-de-lucille-de-chateaubriand-songs-for-voice-and-piano-op-10-6","vocal"
"olivier-messiaen-1908-3-melodies-for-soprano-and-piano-i4-0","vocal"
"felix-mendelssohn-1809-wer-nur-den-lieben-gott-lasst-walten-chorale-cantata-for-soloist-chorus-and-strings-in-a-minor-261","vocal"
"olivier-messiaen-1908-lecons-de-solfege-exercises-for-voice-36","vocal"
"felix-mendelssohn-1809-responsorium-et-hymnus-for-male-chorus-cello-double-bass-and-organ-or-orchestra-op-121-182","vocal"
"olivier-messiaen-1908-o-sacrum-convivium-i18-43","vocal"
"felix-mendelssohn-1809-psalm-31-for-chorus-defend-me-lord-175","vocal"
"felix-mendelssohn-1809-psalm-114-for-double-chorus-and-orchestra-op-51-when-israel-out-of-egypt-came-173","vocal"
"felix-mendelssohn-1809-psalm-100-for-chorus-jauchzet-dem-herrn-alle-welt-172","vocal"
"francisco-mignone-1897-songs--for-voice-and-bassoon-17","vocal"
"felix-mendelssohn-1809-psalm-98-for-soloists-chorus-orchestra-and-organ-in-d-major-op-91-sing-to-the-lord-180","vocal"
"felix-mendelssohn-1809-zigeunerlied-song-for-male-chorus-op-120-no-4-im-nebelgeriesel-265","vocal"
"felix-mendelssohn-1809-psalm-5-for-chorus-lord-hear-the-voice-177","vocal"
"olivier-messiaen-1908-la-transfiguration-de-notre-seigneur-jesus-christ-for-100-voices-piano-cello-flute-clarinet-xylorimba-vibrophone-marimba-and-orchestra-i48-30","vocal"
"olivier-messiaen-1908-la-mort-du-nombre-for-soprano-tenor-violin-and-piano-i6-28","vocal"
"olivier-messiaen-1908-chants-de-terre-et-de-ciel-song-cycle-for-soprano-and-piano-i19-12","vocal"
"darius-milhaud-1892-3-chansons-de-negresse-songs-for-voice-and-orchestra-op-148b-3","vocal"
"felix-mendelssohn-1809-3-motets-for-female-chorus-op-39-14","vocal"
"felix-mendelssohn-1809-6-lieder-for-chorus-op-88-32","vocal"
"felix-mendelssohn-1809-o-haupt-voll-blut-und-wunden-chorale-cantata-for-voice-chorus-and-orchestra-in-c-minor-147","vocal"
"felix-mendelssohn-1809-hor-mein-bitten-122","vocal"
"felix-mendelssohn-1809-des-madchens-klage--91","vocal"
"felix-mendelssohn-1809-2-sacred-choruses-for-male-chorus-op-115-6","vocal"
"felix-mendelssohn-1809-jagdlied-song-for-male-chorus-op-120-no-1-auf-ihr-herrn-und-damen-schon-127","vocal"
"felix-mendelssohn-1809-3-folksongs-12","vocal"
"felix-mendelssohn-1809-an-die-kunstler-festival-song-for-male-chorus-and-brass-op-68-55","vocal"
"jules-massenet-1842-poeme-pastoral-for-baritone-3-female-voices-and-piano-51","vocal"
"felix-mendelssohn-1809-kyrie-for-soloists-and-double-chorus-131","vocal"
"felix-mendelssohn-1809-2-geistliche-lieder-op-112-2","vocal"
"felix-mendelssohn-1809-12-songs-op-9--1","vocal"
"felix-mendelssohn-1809-ach-gott-vom-himmel-sieh-darein-chorale-cantata-for-soloists-chorus-and-orchestra-45","vocal"
"felix-mendelssohn-1809-paulus-op-36-154","vocal"
"felix-mendelssohn-1809-cantique-pour-leglise-wallonne-de-francfort-for-4-voices-72","vocal"
"felix-mendelssohn-1809-ehre-sei-gott-in-der-hohe-for-double-chorus-96","vocal"
"jules-massenet-1842-nuit-despagne-lair-est-embaume-43","vocal"
"felix-mendelssohn-1809-4-lieder-for-male-chorus-op-75-22","vocal"
"felix-mendelssohn-1809-die-deutsche-liturgie-for-double-chorus-93","vocal"
"felix-mendelssohn-1809-geistliches-lied-for-voice-chorus-and-organ-in-e-flat-major-114","vocal"
"felix-mendelssohn-1809-herr-gott-dich-loben-wir-for-soloists-double-chorus-4-trombones-strings-and-organ-121","vocal"
"jules-massenet-1842-poeme-damour-for-soprano-baritone-and-piano-49","vocal"
"felix-mendelssohn-1809-festgesang-for-the-gutenberg-festival--103","vocal"
"felix-mendelssohn-1809-o-beata-et-benedicta-for-3-sopranos-and-organ-zum-feste-der-dreieinigkeit-146","vocal"
"felix-mendelssohn-1809-6-lieder-for-chorus-op-59-31","vocal"
"jules-massenet-1842-stances-de-gilbert-au-banquet-de-la-vie-infortune-57","vocal"
"felix-mendelssohn-1809-6-songs-op-71-40","vocal"
"felix-mendelssohn-1809-im-suden-song-for-male-chorus-op-120-no-3-susse-dufte-milde-lufte-125","vocal"
"felix-mendelssohn-1809-christe-du-lamm-gottes-chorale-cantata-for-chorus-and-orchestra-82","vocal"
"felix-mendelssohn-1809-magnificat-in-d-major-for-soloists-chorus-and-orchestra-139","vocal"
"jules-massenet-1842-pensee-dautomne-lan-fuit-vers-son-declin--47","vocal"
"felix-mendelssohn-1809-6-songs-op-19a-36","vocal"
"felix-mendelssohn-1809-lord-my-hearts-devotion-raises-for-voice-chorus-and-organ--138","vocal"
"felix-mendelssohn-1809-3-songs-op-84-21","vocal"
"jules-massenet-1842-ouvre-tes-yeux-bleus-for-voice-and-piano--46","vocal"
"jules-massenet-1842-on-dit-on-dit-beaucoup-de-choses-for-voice-and-piano--45","vocal"
"jules-massenet-1842-marquise-vous-en-souvenez-vous-marquise--40","vocal"
"felix-mendelssohn-1809-heimkehr-aus-der-fremde-op-89-mwv-l6-120","vocal"
"felix-mendelssohn-1809-lob-der-trunkenheit-song-for-male-chorus-trunken-mussen-wir-alle-sein-137","vocal"
"felix-mendelssohn-1809-2-songs-7","vocal"
"felix-mendelssohn-1809-hymn-for-alto-chorus-and-orchestra-or-organ-op-96-124","vocal"
"jules-massenet-1842-sonnet-les-grands-bois-seveillaient-55","vocal"
"felix-mendelssohn-1809-elijah-op-70-97","vocal"
"felix-mendelssohn-1809-ave-maris-stella-70","vocal"
"felix-mendelssohn-1809-lauda-sion-for-soloists-chorus-and-orchestra-op-73-132","vocal"
"felix-mendelssohn-1809-christus-op-97--83","vocal"
"felix-mendelssohn-1809-6-lieder-for-chorus-op-48-30","vocal"
"felix-mendelssohn-1809-hora-est-in-g-minora-for-16-voices-and-organ-123","vocal"
"jules-massenet-1842-oh-si-les-fleurs-avaient-des-yeux--44","vocal"
"felix-mendelssohn-1809-3-sacred-pieces-for-soloists-chorus-and-organ-op-23-19","vocal"
"felix-mendelssohn-1809-jesu-meine-freude-chorale-cantata-for-chorus-and-strings-128","vocal"
"felix-mendelssohn-1809-6-songs-op-57-39","vocal"
"jules-massenet-1842-poeme-davril-cycle-of-8-songs-op-14-50","vocal"
"felix-mendelssohn-1809-12-songs-op-8--0","vocal"
"felix-mendelssohn-1809-infelice-concert-aria-for-soprano-and-orchestra-op-94-126","vocal"
"felix-mendelssohn-1809-3-songs-op-77-20","vocal"
"felix-mendelssohn-1809-6-songs-op-99-42","vocal"
"felix-mendelssohn-1809-6-lieder-for-male-chorus-op-50-33","vocal"
"felix-mendelssohn-1809-3-motets-for-soloists-and-chorus-op-69-english-church-pieces-15","vocal"
"felix-mendelssohn-1809-6-songs-op-34-37","vocal"
"felix-mendelssohn-1809-6-songs-op-47-38","vocal"
"felix-mendelssohn-1809-heilig-heilig-ist-gott-der-herr-zebaoth-for-double-chorus-119","vocal"
"jules-massenet-1842-souvenez-vous-vierge-mari-priere-de-saint-bernard-for-tenor-chorus-organ-and-orchestra-56","vocal"
"felix-mendelssohn-1809-hark-the-herald-angels-sing--117","vocal"
"felix-mendelssohn-1809-3-psalms-for-soloists-and-double-chorus-op-78-18","vocal"
"felix-mendelssohn-1809-2-romances-5","vocal"
"jules-massenet-1842-soleil-couchant-le-soleil-sest-couche-ce-soir-for-voice-and-piano--54","vocal"
"felix-mendelssohn-1809-die-erste-walpurgisnacht-cantata-for-chorus-and-orchestra-op-60-94","vocal"
"felix-mendelssohn-1809-6-lieder-for-chorus-op-41-29","vocal"
"felix-mendelssohn-1809-gloria-in-e-flat-major-for-soloists-chorus-and-orchestra-115","vocal"
"felix-mendelssohn-1809-6-anthems-for-double-chorus-op-79-26","vocal"
"felix-mendelssohn-1809-6-songs-op-86-41","vocal"
"felix-mendelssohn-1809-6-duets-op-63-28","vocal"
"felix-mendelssohn-1809-nachtgesang-song-for-male-chorus-schlummernd-an-des-vaters-brust-145","vocal"
"felix-mendelssohn-1809-jube-domine-for-soloists-and-double-chorus-in-c-129","vocal"
"felix-mendelssohn-1809-hear-my-prayer-hymn-for-soprano-chorus-and-organ-118","vocal"
"felix-mendelssohn-1809-ersatz-fur-unbestand-song-for-male-voices-lieblich-mundet-der-becher-wein-98","vocal"
"bohuslav-martinu-1890-mesice-for-voice-and-piano-h135-112","vocal"
"pietro-mascagni-1863-la-tua-stella-10","vocal"
"jules-massenet-1842-5-poeme-doctobre-prelude-and-songs-for-voice-and-piano-3","vocal"
"jules-massenet-1842-elegie-o-doux-printemps-dautrefois-16","vocal"
"bohuslav-martinu-1890-la-nuit-song-for-voice-and-piano-98","vocal"
"bohuslav-martinu-1890-pisen-for-voice-and-piano-h79-147","vocal"
"bohuslav-martinu-1890-vocalise-etude-for-middle-voice-and-piano-h188-215","vocal"
"bohuslav-martinu-1890-velikonocni-for-voice-and-piano-h230-206","vocal"
"bohuslav-martinu-1890-nove-slovenske-pisne-h126-120","vocal"
"jules-massenet-1842-le-printemps-visite-la-terre-for-voice-and-piano--35","vocal"
"bohuslav-martinu-1890-v-zahrade-na-hrade-song-for-voice-and-piano-h77-203","vocal"
"bohuslav-martinu-1890-mrtva-laska-h44-113","vocal"
"bohuslav-martinu-1890-pisen-prvniho-listopadu-h72-146","vocal"
"bohuslav-martinu-1890-libej-mila-libej-song-for-voice-and-piano-h27-107","vocal"
"bohuslav-martinu-1890-slzy-h41-169","vocal"
"bohuslav-martinu-1890-lautomne-malade-h213bisa-97","vocal"
"bohuslav-martinu-1890-komarova-svadba-h75-94","vocal"
"bohuslav-martinu-1890-jak-mily-cas-h106-89","vocal"
"bohuslav-martinu-1890-kde-jsem-to-byla--91","vocal"
"jules-massenet-1842-chants-intimes-3-songs-for-voice-and-piano-11","vocal"
"bohuslav-martinu-1890-naladova-kresba-h29-115","vocal"
"bohuslav-martinu-1890-koleda-milostna-h-259-93","vocal"
"jules-massenet-1842-absence-4","vocal"
"bohuslav-martinu-1890-pisen-na-starospanelsky-text-h87-144","vocal"
"pietro-mascagni-1863-ave-maria-for-voice-and-orchestra--0","vocal"
"jules-massenet-1842-la-nuit-parfois-losque-tout-dort-for-voice-and-piano--29","vocal"
"jules-massenet-1842-amours-benis-une-aube-fraiche-et-printaniere-for-voice-cello-and-piano--6","vocal"
"pietro-mascagni-1863-sancta-maria-19","vocal"
"bohuslav-martinu-1890-novy-spalicek-h288-new-chap-book-121","vocal"
"bohuslav-martinu-1890-konec-vsemu-h43-95","vocal"
"jules-massenet-1842-amours-benis-for-soprano-horn-and-piano-5","vocal"
"jules-massenet-1842-la-lettre-je-mets-sur-le-papier-luisant-for-voice-and-piano--26","vocal"
"jules-massenet-1842-la-vierge-30","vocal"
"bohuslav-martinu-1890-spici-song-for-voice-and-piano-h19-178","vocal"
"bohuslav-martinu-1890-pastel-song-for-voice-and-piano-h8-127","vocal"
"bohuslav-martinu-1890-stara-pisen-h74-180","vocal"
"bohuslav-martinu-1890-polni-mse-cantata-for-baritone-male-chorus-winds-piano-harmonium-and-percussion-h279-149","vocal"
"pietro-mascagni-1863-padre-nostro-song-for-tenor-and-orchestra-16","vocal"
"bohuslav-martinu-1890-vim-hajicek-h273-207","vocal"
"bohuslav-martinu-1890-ohnivy-muz-song-for-voice-and-piano-h71-123","vocal"
"pietro-mascagni-1863-pena-damore-17","vocal"
"pietro-mascagni-1863-serenata-20","vocal"
"jules-massenet-1842-la-mort-de-la-cigale-for-voice-and-piano--27","vocal"
"bohuslav-martinu-1890-proc-zoubky-tve-tak-smaly-se--155","vocal"
"jules-massenet-1842-huere-vecue-une-nuit-brune-dun-soir-dhiver-for-voice-and-piano--25","vocal"
"bohuslav-martinu-1890-nez-se-nadejes-h6-116","vocal"
"bohuslav-martinu-1890-stesti-to-dost-h81-181","vocal"
"bohuslav-martinu-1890-pisnicky-na-jednu-stranku-h294-148","vocal"
"bohuslav-martinu-1890-kdysi-song-for-voice-and-piano-h69-92","vocal"
"bohuslav-martinu-1890-pisen-o-hubickach-h27bis-145","vocal"
"bohuslav-martinu-1890-kracim-kracim-mezi-vrchy-h74bis-96","vocal"
"bohuslav-martinu-1890-v-noci-h30-202","vocal"
"pietro-mascagni-1863-rosa-18","vocal"
"benedetto-marcello-1686-che-fra-le-iniquitadi-io-fui-formato-for-alto-tenor-and-bass-15","vocal"
"benedetto-marcello-1686-si-mi-lavi-per-sempre-e-torni-all-alma-for-alto-tenor-and-bass-60","vocal"
"bohuslav-martinu-1890-3-ukolebavky-h146bis-17","vocal"
"bohuslav-martinu-1890-2-ballads-for-contralto-and-piano-h228-0","vocal"
"benedetto-marcello-1686-ma-so-ancor-io-come-veder-te-caro-for-alto-tenor-and-bass-35","vocal"
"bohuslav-martinu-1890-2-pisne-na-ruskou-poezii-h135bis-1","vocal"
"benedetto-marcello-1686-coll-bissopo-maspergi-e-saro-mondo-for-alto-tenor-and-bass-18","vocal"
"benedetto-marcello-1686-ah-che-non-puo-piu-vivere-lontano-for-2-voices-and-continuo-sf382-1","vocal"
"bohuslav-martinu-1890-4-childrens-songs-and-rhymes-h225-18","vocal"
"benedetto-marcello-1686-arianna-serenata-for-5-voices-chorus-2-trumpets-strings-and-continuo-sf493-7","vocal"
"bohuslav-martinu-1890-7-songs-on-two-pages-h302-33","vocal"
"benedetto-marcello-1686-estro-poetico-armonico-psalm-settings-for-vocal-soloists-and-continuo-sf601-51-23","vocal"
"benedetto-marcello-1686-quando-penso-aglaffanni-for-alto-2-violins-viola-and-continuo-sf-276-43","vocal"
"benedetto-marcello-1686-ma-dolente-uno-spirto-un-cor-contrito-for-alto-tenor-and-bass-34","vocal"
"benedetto-marcello-1686-non-scacciarmi-o-signor-dalla-divina-for-alto-tenor-and-bass-36","vocal"
"benedetto-marcello-1686-allora-offerte-e-giusti-voti-cari-for-alto-tenor-and-bass-5","vocal"
"benedetto-marcello-1686-o-dimmensa-pieta-fonte-inesausto-for-alto-tenor-and-bass-37","vocal"
"benedetto-marcello-1686-lontananza-per-me-troppo-acerba-for-2-voices-and-continuo-sf438-33","vocal"
"benedetto-marcello-1686-cosi-farai-che-sempia-il-cor-di-gioja-for-alto-tenor-and-bass-19","vocal"
"bohuslav-martinu-1890-3-detske-pisnicky-h146-8","vocal"
"benedetto-marcello-1686-rendi-quel-gaudio-a-me-for-alto-tenor-and-bass-54","vocal"
"benedetto-marcello-1686-ahi-quanto-e-fiero-e-doloroso-passo-for-2-voices-and-continuo-sf387-2","vocal"
"benedetto-marcello-1686-il-pianto-e-il-riso-delle-quattro-stagioni-oratorio-for-4-voices-strings-and-continuo-sf-693-30","vocal"
"benedetto-marcello-1686-dulcis-jesu-mater-cara-for-2-voices-violin-and-continuo-sf673-22","vocal"
"bohuslav-martinu-1890-divci-sny-h-22-63","vocal"
"bohuslav-martinu-1890-3-christmas-songs-h184bis-5","vocal"
"bohuslav-martinu-1890-4-songs-to-czech-poetry-h282bis-23","vocal"
"benedetto-marcello-1686-piagarmi-non-puo-il-cor-for-2-voices-and-continuo-sf445-42","vocal"
"bohuslav-martinu-1890-gilgames-oratorio-for-soloists-chorus-and-orchestra-h351-84","vocal"
"bohuslav-martinu-1890-3-pisne-na-francouzske-texty-h88-13","vocal"
"benedetto-marcello-1686-limmensa-tua-pieta-deb-fa-che-splenda-for-alto-tenor-and-bass-31","vocal"
"benedetto-marcello-1686-o-fortunato-quel-fiumicello-for-2-voices-and-continuo-sf441a-38","vocal"
"benedetto-marcello-1686-te-solo-offesi-e-in-faccia-a-te-peccai-for-alto-tenor-and-bass-69","vocal"
"benedetto-marcello-1686-abbastanza-comprendo-il-grande-eccesso-for-alto-tenor-and-bass-0","vocal"
"benedetto-marcello-1686-clemente-iddio-di-mia-salute-autore-for-alto-tenor-and-bass-16","vocal"
"benedetto-marcello-1686-requiem-mass-for-2-voices-double-chorus-2-violins-viola-and-continuo-in-g-minor-sf660-55","vocal"
"benedetto-marcello-1686-se-morto-mi-brami-for-2-voices-and-continuo-sf463-58","vocal"
"bohuslav-martinu-1890-a-bouquet-of-flowers-h260-35","vocal"
"bohuslav-martinu-1890-3-songs-on-poems-of-apollinaire-h-97-16","vocal"
"bohuslav-martinu-1890-2-pisnicky-v-narodnim-slohu-h14-3","vocal"
"benedetto-marcello-1686-se-di-vittime-esangui-i-sagrifici-for-alto-tenor-and-bass-56","vocal"
"benedetto-marcello-1686-col-pensiero-vi-bacio-vi-adoro-for-2-voices-and-continuo-sf405-17","vocal"
"benedetto-marcello-1686-amai-nol-niego-una-gentil-sembianza-cantata-for-soprano-2-violins-viola-and-continuo-sf22-6","vocal"
"benedetto-marcello-1686-senza-gran-pena-for-voice-and-orchestra-59","vocal"
"bohuslav-martinu-1890-ctyri-pisne-na-slova-ceske-lidove-poezie-songs-for-a-friend-of-my-country-62","vocal"
"bohuslav-martinu-1890-6-prostych-pisni-h110-31","vocal"
"bohuslav-martinu-1890-3-goethelieder-h94-10","vocal"
"benedetto-marcello-1686-tu-mi-sciogli-la-lingua-for-alto-tenor-and-bass-71","vocal"
"bohuslav-martinu-1890-fleur-de-pecher-h213bisb-78","vocal"
"bohuslav-martinu-1890-2-pisne-h31-2","vocal"
"bohuslav-martinu-1890-2-songs-on-negro-folk-poetry-h226-4","vocal"
"benedetto-marcello-1686-lamento-dei-castrati-32","vocal"
"bohuslav-martinu-1890-ceske-hadanky-h277bis-53","vocal"
"benedetto-marcello-1686-torci-la-faccia-tua-dafalli-miei-for-alto-tenor-and-bass-70","vocal"
"bohuslav-martinu-1890-3-songs-for-the-cabaret-cervena-sedma-h129-15","vocal"
"benedetto-marcello-1686-forma-un-cor-che-sia-puro-entrol-mio-petto-for-alto-tenor-and-bass-25","vocal"
"benedetto-marcello-1686-allora-io-mostrero-le-sante-vie-for-alto-tenor-and-bass-4","vocal"
"alessandro-marcello-1684-12-cantate-di-eterio-stinfalico-serenata-ad-irene-0","vocal"
"benedetto-marcello-1686-dove-misera-dove-lungi-da-me-cantata-for-soprano-2-violins-viola-and-continuo-sf98-21","vocal"
"benedetto-marcello-1686-vaghe-calme-damor-for-2-voices-and-continuo-sf474-72","vocal"
"benedetto-marcello-1686-il-mio-bel-foco-cantata-for-soprano-2-violins-2-oboes-continuo-sf142-29","vocal"
"benedetto-marcello-1686-odi-o-troia-cantata-for-soprano-and-continuo-sf240a-41","vocal"
"benedetto-marcello-1686-di-tua-misericordia-apri-i-telori-for-alto-tenor-and-bass-20","vocal"
"bohuslav-martinu-1890-best-wishes-for-mummy-song-for-voice-and-piano-h279bis-45","vocal"
"benedetto-marcello-1686-fonti-voi-che-al-mio-pianto-crescete-cantata-for-alto-2-violins-viola-and-continuo-sf127-24","vocal"
"benedetto-marcello-1686-al-cielo-occhi-simili-for-2-voices-and-continuo-sf388-3","vocal"
"bohuslav-martinu-1890-az-budeme-stari-h10-41","vocal"
"guillaume-de-machaut-1300-felix-virgoinviolata-genitrixad-te-suspiramus-motet--22","vocal"
"edward-macdowell-1860-3-songs-op-58-9","vocal"
"gustav-mahler-1860-lieder-und-gesange-vol-2-8","vocal"
"gustav-mahler-1860-lieder-und-gesange-vol-1-7","vocal"
"edward-macdowell-1860-2-old-songs-op-9-4","vocal"
"guillaume-de-machaut-1300-nes-que-on-porroit--42","vocal"
"guillaume-de-machaut-1300-ma-fin-est-mon-commencement--37","vocal"
"edward-macdowell-1860-8-songs-op-47-16","vocal"
"guillaume-de-machaut-1300-liement-me-deport-par-samblant--34","vocal"
"guillaume-de-machaut-1300-dame-a-vous-sans-retollir--8","vocal"
"edward-macdowell-1860-3-lieder-op-12-7","vocal"
"edward-macdowell-1860-3-lieder-op-33-8","vocal"
"guillaume-de-machaut-1300-gais-et-jolis-ballade--24","vocal"
"guillaume-de-machaut-1300-se-quanque-amours--57","vocal"
"guillaume-de-machaut-1300-plus-dure-quun-dyamant--45","vocal"
"edward-macdowell-1860-6-love-songs-op-40-15","vocal"
"guillaume-de-machaut-1300-je-vivroie-liement-virelai-a1-31","vocal"
"gustav-mahler-1860-lieder-und-gesange-vol-3-9","vocal"
"guillaume-de-machaut-1300-qui-naroit-autre-deport--51","vocal"
"guillaume-de-machaut-1300-honte-paour-doubtance--26","vocal"
"guillaume-de-machaut-1300-martyrum-gemma-latriadiligenter-inquiramusa-christo-honoratus-motet--38","vocal"
"gustav-mahler-1860-kindertotenlieder-5","vocal"
"gustav-mahler-1860-das-himmlische-leben-0","vocal"
"guillaume-de-machaut-1300-dame-mon-cuer-en-vous--9","vocal"
"guillaume-de-machaut-1300-dieus-biaute-douceur--15","vocal"
"guillaume-de-machaut-1300-je-ne-cuit-pas-quonques--29","vocal"
"guillaume-de-machaut-1300-de-toutes-flours-ballade--13","vocal"
"guillaume-de-machaut-1300-christe-que-lux-esveni-creator-spiritustribulatio-proxima-est--4","vocal"
"edward-macdowell-1860-2-songs-op-34-5","vocal"
"guillaume-de-machaut-1300-lasse-comment-oublierayse-jaim-mon-loyalpour-quoy-me-bat-mes-maris--33","vocal"
"guillaume-de-machaut-1300-sanz-cueramis-dolensdame-par-vous--55","vocal"
"guillaume-de-machaut-1300-plourez-dames--44","vocal"
"guillaume-de-machaut-1300-amours-me-fait-desirer--0","vocal"
"guillaume-de-machaut-1300-rose-liz-printemps-verdure--52","vocal"
"guillaume-de-machaut-1300-certes-mon-oueil--3","vocal"
"guillaume-de-machaut-1300-douce-dame-jolie--17","vocal"
"guillaume-de-machaut-1300-trop-plus-est-belebiaute-pareeje-ne-sui-mie--61","vocal"
"edward-macdowell-1860-2-northern-songs-for-mixed-voices-op-43-3","vocal"
"witold-lutoslawski-1913-un-chat-qui-semerveille-for-tenor-and-orchestra-54","vocal"
"gustav-mahler-1860-das-klagende-lied-1","vocal"
"guillaume-de-machaut-1300-puis-quen-oubli--46","vocal"
"guillaume-de-machaut-1300-il-mest-avis-quil-nest-dons-de-nature-ballade--28","vocal"
"edward-macdowell-1860-4-songs-op-56-13","vocal"
"guillaume-de-machaut-1300-tous-corps-quide-souspirant-cuersuspiro--60","vocal"
"guillaume-de-machaut-1300-de-toutes-flours--12","vocal"
"guillaume-de-machaut-1300-quant-theseusne-quier-veoir--49","vocal"
"guillaume-de-machaut-1300-sans-cuer-men-vois-dolens-et-esplourez--amis-dolens-maz-et-desconfortez--dame-par-vous-me-sens-re-motet-53","vocal"
"guillaume-de-machaut-1300-aucune-gentqui-plus-aimmefiat-voluntas-tua-motet--1","vocal"
"guillaume-de-machaut-1300-foy-porter-honneur-garder--23","vocal"
"guillaume-de-machaut-1300-de-triste-cuer-faire-joyeusement--quant-vrais-amans-aimme-amoureusement--certes-je-di-et-sen-quie-motet-14","vocal"
"gustav-mahler-1860-lieder-eines-fahrenden-gesellen-6","vocal"
"gustav-mahler-1860-ruckert-lieder-11","vocal"
"guillaume-de-machaut-1300-longuement-me-sui-tenus--35","vocal"
