work_id,scored_for_type,scored_for_id,is_featured,status
carl-philipp-emanuel-bach-1714-concerto-in-e-major-for-harpsichord-strings-and-continuo-h417-wq14-114,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-e-major-for-harpsichord-strings-and-continuo-h417-wq14-114,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-concerto-in-e-minor-for-harpsichord-strings-and-continuo-h418-wq15-115,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-e-minor-for-harpsichord-strings-and-continuo-h418-wq15-115,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-e-minor-for-harpsichord-strings-and-continuo-h418-wq15-115,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-concerto-in-f-major-for-harpsichord-2-flutes-ad-lib-strings-and-continuo-h454-wq38-116,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-f-major-for-harpsichord-2-flutes-ad-lib-strings-and-continuo-h454-wq38-116,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-f-major-for-harpsichord-2-flutes-ad-lib-strings-and-continuo-h454-wq38-116,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-concerto-in-f-major-for-harpsichord-strings-and-continuo-h415-wq12-117,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-f-major-for-harpsichord-strings-and-continuo-h415-wq12-117,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-f-major-for-harpsichord-strings-and-continuo-h415-wq12-117,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-concerto-in-f-major-for-harpsichord-strings-and-continuo-h443-wq33-118,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-f-major-for-harpsichord-strings-and-continuo-h443-wq33-118,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-f-major-for-harpsichord-strings-and-continuo-h443-wq33-118,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-major-for-harpsichord-strings-and-continuo-h405-wq3-119,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-major-for-harpsichord-strings-and-continuo-h405-wq3-119,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-major-for-harpsichord-strings-and-continuo-h405-wq3-119,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-major-for-harpsichord-strings-and-continuo-h406-wq4-120,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-major-for-harpsichord-strings-and-continuo-h406-wq4-120,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-major-for-harpsichord-strings-and-continuo-h406-wq4-120,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-major-for-harpsichord-strings-and-continuo-h412-wq9-121,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-major-for-harpsichord-strings-and-continuo-h412-wq9-121,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-major-for-harpsichord-strings-and-continuo-h412-wq9-121,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-major-for-harpsichord-strings-and-continuo-h419-wq16-122,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-major-for-harpsichord-strings-and-continuo-h419-wq16-122,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-major-for-harpsichord-strings-and-continuo-h419-wq16-122,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-major-for-organ-strings-and-continuo-h444-wq34-123,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-major-for-organ-strings-and-continuo-h444-wq34-123,instrument,organ,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-major-for-organ-strings-and-continuo-h444-wq34-123,instrument,organ,true,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-minor-for-harpsichord-strings-and-continuo-h409-wq6-124,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-minor-for-harpsichord-strings-and-continuo-h409-wq6-124,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-minor-for-harpsichord-strings-and-continuo-h409-wq6-124,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-minor-for-harpsichord-strings-and-continuo-h442-wq32-125,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-minor-for-harpsichord-strings-and-continuo-h442-wq32-125,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-concerto-in-g-minor-for-harpsichord-strings-and-continuo-h442-wq32-125,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-dank-hymne-der-freundschaft-ein-geburstags-stuck-birthday-cantata-for-voices-and-orchestra-h824e-128,ensemble,choir,false,pending
carl-philipp-emanuel-bach-1714-dank-hymne-der-freundschaft-ein-geburstags-stuck-birthday-cantata-for-voices-and-orchestra-h824e-128,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-die-himmel-erzahlen-die-ehre-gottes-cantata-for-4-soloists-chorus-2-flutes-2-oboes-3-trombones-strings-and-timpani-h821e-133,ensemble,choir,false,pending
carl-philipp-emanuel-bach-1714-die-himmel-erzahlen-die-ehre-gottes-cantata-for-4-soloists-chorus-2-flutes-2-oboes-3-trombones-strings-and-timpani-h821e-133,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-die-israeliten-in-der-wuste-oratorio-wq238-h775-134,ensemble,choir,false,pending
carl-philipp-emanuel-bach-1714-die-israeliten-in-der-wuste-oratorio-wq238-h775-134,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-double-concerto-in-e-flat-major-for-harpsichord-fortepiano-2-flutes-2-horns-2-violins-violetta-and-continuo-h479-wq47-135,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-double-concerto-in-e-flat-major-for-harpsichord-fortepiano-2-flutes-2-horns-2-violins-violetta-and-continuo-h479-wq47-135,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-double-concerto-in-e-flat-major-for-harpsichord-fortepiano-2-flutes-2-horns-2-violins-violetta-and-continuo-h479-wq47-135,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-double-concerto-in-e-flat-major-for-piano-and-harpsichord-wq47-136,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-double-concerto-in-e-flat-major-for-piano-and-harpsichord-wq47-136,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-double-concerto-in-e-flat-major-for-piano-and-harpsichord-wq47-136,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-double-concerto-in-f-major-for-2-harpsichords-2-horns-strings-and-continuo-h408-wq46-137,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-double-concerto-in-f-major-for-2-harpsichords-2-horns-strings-and-continuo-h408-wq46-137,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-double-concerto-in-f-major-for-2-harpsichords-2-horns-strings-and-continuo-h408-wq46-137,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-duet-in-d-major-for-organ-139,instrument,organ,false,pending
carl-philipp-emanuel-bach-1714-duet-in-g-for-flute-and-violin-wq140-140,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-fantasia-in-d-major-for-clavichord-h160-wq117-no-14-148,instrument,clavichord,false,pending
carl-philipp-emanuel-bach-1714-fantasia-in-f-sharp-minor-h300-wq67-156,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-fantasia-in-f-sharp-minor-wq67-157,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-fantasia-no-1-in-g-major-for-clavichord-h223-wq117-no-11-160,instrument,clavichord,false,pending
carl-philipp-emanuel-bach-1714-fantasia-no-2-in-d-minor-for-clavichord-h224-wq117-no-12-161,instrument,clavichord,false,pending
carl-philipp-emanuel-bach-1714-fantasia-sopra-jesu-meines-lebens-leben-chorale-fantasia-for-oboe-violin-h639-wqnv19-162,instrument,oboe,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-a-major-h438-wq168-166,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-a-major-h438-wq168-166,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-a-major-h438-wq168-166,instrument,lute,true,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-a-minor-h431-wq166-167,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-a-minor-h431-wq166-167,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-a-minor-h431-wq166-167,instrument,lute,true,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-b-flat-major-h435-wq167-168,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-b-flat-major-h435-wq167-168,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-b-flat-major-h435-wq167-168,instrument,lute,true,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-b-flat-major-wq167-h435-169,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-b-flat-major-wq167-h435-169,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-b-flat-major-wq167-h435-169,instrument,lute,true,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-d-major-h416-wq13-170,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-d-major-h416-wq13-170,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-d-major-h416-wq13-170,instrument,lute,true,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-d-minor-h425-wq22-171,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-d-minor-h425-wq22-171,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-d-minor-h425-wq22-171,instrument,lute,true,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-d-minor-h426-wq22-172,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-d-minor-h426-wq22-172,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-d-minor-h426-wq22-172,instrument,lute,true,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-d-minor-wq22-h425-173,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-d-minor-wq22-h425-173,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-d-minor-wq22-h425-173,instrument,lute,true,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-g-major-h445-wq169-174,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-g-major-h445-wq169-174,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-g-major-h445-wq169-174,instrument,lute,true,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-g-major-wq169-h445-175,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-g-major-wq169-h445-175,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-concerto-in-g-major-wq169-h445-175,instrument,lute,true,pending
carl-philipp-emanuel-bach-1714-flute-quartet-no-1-in-a-minor-wq93-h537-176,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-quartet-no-2-in-d-major-wq94-h538-177,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-quartet-no-3-in-g-major-wq95-h539-178,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-a-minor-h562-wq132-179,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-a-minor-h562-wq132-179,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-a-minor-wq128-180,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-a-minor-wq128-180,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-b-flat-major-h552-wq125-181,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-b-flat-major-h552-wq125-181,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-b-flat-major-h560-wq130-182,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-b-flat-major-h560-wq130-182,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-c-major-wq87-h515-183,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-c-major-wq87-h515-183,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-d-major-h553-wq126-184,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-d-major-h553-wq126-184,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-d-major-h556-wq129-185,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-d-major-h556-wq129-185,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-d-major-h561-wq131-186,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-d-major-h561-wq131-186,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-d-major-wq83-187,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-d-major-wq83-187,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-e-major-wq84-188,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-e-major-wq84-188,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-e-minor-h551-wq124-189,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-e-minor-h551-wq124-189,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-g-major-h548-wq134-190,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-g-major-h548-wq134-190,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-g-major-h550-wq123-191,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-g-major-h550-wq123-191,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-g-major-h554-wq127-192,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-g-major-h554-wq127-192,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-g-major-wq133-hamburger-sonata-193,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-g-major-wq133-hamburger-sonata-193,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-g-major-wq134-h-548-194,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-g-major-wq134-h-548-194,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-g-major-wq85-195,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-g-major-wq85-195,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-g-major-wq86-196,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-flute-sonata-in-g-major-wq86-196,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-freude-du-lust-der-gotter-for-tenor-and-orchestra-wq237-h723-197,instrument,tenor,false,pending
carl-philipp-emanuel-bach-1714-fugue-a2-in-d-minor-for-clavichord-h99-wq119-no-2-198,instrument,clavichord,false,pending
carl-philipp-emanuel-bach-1714-gott-hat-den-herrn-auferwecket-easter-cantata-for-3-voices-chorus-2-oboes-3-trumpets-strings-and-continuo-h803-wq244-203,ensemble,choir,false,pending
carl-philipp-emanuel-bach-1714-gott-hat-den-herrn-auferwecket-easter-cantata-for-3-voices-chorus-2-oboes-3-trumpets-strings-and-continuo-h803-wq244-203,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-harp-sonata-in-g-major-wq139-204,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-harp-sonata-in-g-major-wq139-204,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-harpsichord-concerto-in-b-flat-major-wq28-h434-205,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-harpsichord-concerto-in-b-flat-major-wq28-h434-205,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-harpsichord-concerto-in-b-flat-major-wq28-h434-205,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-harpsichord-concerto-in-c-minor-wq31-206,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-harpsichord-concerto-in-c-minor-wq31-206,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-harpsichord-concerto-in-c-minor-wq31-206,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-harpsichord-concerto-in-e-flat-major-wq41-207,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-harpsichord-concerto-in-e-flat-major-wq41-207,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-harpsichord-concerto-in-e-flat-major-wq41-207,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-harpsichord-concerto-in-e-minor-wq-24-h428-208,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-harpsichord-concerto-in-e-minor-wq-24-h428-208,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-harpsichord-concerto-in-e-minor-wq-24-h428-208,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-helig-for-voice-double-chorus-2-oboes-bassoon-3-trumpets-strings-and-continuo-h778-wq217-209,instrument,oboe,false,pending
carl-philipp-emanuel-bach-1714-herrn-pastors-gasie-einfuhrungsmusik-for-soloists-choir-and-orchestra-h821-wq250-210,ensemble,choir,false,pending
carl-philipp-emanuel-bach-1714-la-xenophon---la-sybille-in-c-sharp-major-h123-wq117-no-29-247,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-magnificat-for-4-voices-chorus-2-flutes-2-oboes-3-trumpets-2-horns-strings-and-continuo-in-d-major-h772-wq215-250,ensemble,choir,false,pending
carl-philipp-emanuel-bach-1714-magnificat-for-4-voices-chorus-2-flutes-2-oboes-3-trumpets-2-horns-strings-and-continuo-in-d-major-h772-wq215-250,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-marche-fur-die-arche-for-3-trumpets-and-timpani-wq188-254,instrument,timpani,false,pending
carl-philipp-emanuel-bach-1714-morgengesang-am-schopfungsfeste-for-soloists-choir-and-orchestra-h779-wq239-270,ensemble,choir,false,pending
carl-philipp-emanuel-bach-1714-oboe-concerto-in-b-flat-major-h466-wq39-271,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-oboe-concerto-in-b-flat-major-h466-wq39-271,instrument,oboe,false,pending
carl-philipp-emanuel-bach-1714-oboe-concerto-in-b-flat-major-h466-wq39-271,instrument,oboe,true,pending
carl-philipp-emanuel-bach-1714-oboe-concerto-in-e-flat-major-h468-wq40-272,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-oboe-concerto-in-e-flat-major-h468-wq40-272,instrument,oboe,false,pending
carl-philipp-emanuel-bach-1714-oboe-concerto-in-e-flat-major-h468-wq40-272,instrument,oboe,true,pending
carl-philipp-emanuel-bach-1714-oboe-sonata-in-g-minor-wq135-273,instrument,oboe,false,pending
carl-philipp-emanuel-bach-1714-oboe-sonata-in-g-minor-wq135-273,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-organ-sonata-in-a-major-wq70-no-1-274,instrument,organ,false,pending
carl-philipp-emanuel-bach-1714-organ-sonata-in-a-major-wq70-no-1-274,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-organ-sonata-in-a-minor-wq70-no-4-275,instrument,organ,false,pending
carl-philipp-emanuel-bach-1714-organ-sonata-in-a-minor-wq70-no-4-275,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-organ-sonata-in-b-flat-major-wq-70-no-2-276,instrument,organ,false,pending
carl-philipp-emanuel-bach-1714-organ-sonata-in-b-flat-major-wq-70-no-2-276,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-organ-sonata-in-d-major-wq70-no-5-277,instrument,organ,false,pending
carl-philipp-emanuel-bach-1714-organ-sonata-in-d-major-wq70-no-5-277,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-organ-sonata-in-f-major-wq70-no-3-278,instrument,organ,false,pending
carl-philipp-emanuel-bach-1714-organ-sonata-in-f-major-wq70-no-3-278,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-organ-sonata-in-g-minor-wq70-no-6-279,instrument,organ,false,pending
carl-philipp-emanuel-bach-1714-organ-sonata-in-g-minor-wq70-no-6-279,instrument,piano,false,pending
carl-philipp-emanuel-bach-1714-pastorale-for-flute-cello-and-harpsichord-280,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-psalm-8-psalm-setting-for-chorus-2-oboes-3-trumpets-strings-and-continuo-h831-wq222-294,instrument,oboe,false,pending
carl-philipp-emanuel-bach-1714-sie-liebt-mich-liebt-die-auserwahlte-for-soprano-2-flutes-and-strings-wq236--312,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-sinfonia-in-e-flat-major-h104-wq122-no-2-313,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-sinfonia-in-e-minor-h115-wq122-no-3-314,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-sinfonia-in-f-major-h104-wq122-no-2-315,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-sinfonia-in-f-major-h227-wq122-no-5--316,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-sinfonia-in-g-major-h191-wq112-no-13-317,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-sinfonia-in-g-major-h45-wq122-no-1-318,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-solo-for-oboe-and-organ-in-g-minor-wq135-h549-329,instrument,organ,false,pending
carl-philipp-emanuel-bach-1714-sonate-en-ut-mineur-pour-deux-violons-et-basse-sanguineus-and-melancholicus-wq161-336,instrument,bass,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-b-flat-major-double-concerto-for-2-keyboards-2-flutes-2-horns-strings-and-continuo-h459-wq110-337,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-b-flat-major-double-concerto-for-2-keyboards-2-flutes-2-horns-strings-and-continuo-h459-wq110-337,instrument,lute,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-b-flat-major-double-concerto-for-2-keyboards-2-flutes-2-horns-strings-and-continuo-h459-wq110-337,instrument,lute,true,pending
carl-philipp-emanuel-bach-1714-sonatina-in-c-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h460-wq101-338,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-c-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h460-wq101-338,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-c-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h460-wq101-338,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-sonatina-in-c-major-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h457-wq103-339,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-d-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h449-wq96-340,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-d-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h449-wq96-340,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-d-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h449-wq96-340,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-sonatina-in-d-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h456-wq102-341,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-d-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h456-wq102-341,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-d-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h456-wq102-341,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-sonatina-in-d-minor-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h463-wq104-342,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-d-minor-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h463-wq104-342,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-d-minor-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h463-wq104-342,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-sonatina-in-e-flat-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h464-wq105-343,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-e-flat-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h464-wq105-343,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-e-flat-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h464-wq105-343,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-sonatina-in-e-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h455-wq100-344,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-e-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h455-wq100-344,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-e-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h455-wq100-344,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-sonatina-in-f-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h452-wq99-345,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-f-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h452-wq99-345,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-f-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h452-wq99-345,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-sonatina-in-g-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h450-wq97-346,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-g-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h450-wq97-346,instrument,harp,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-g-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h450-wq97-346,instrument,harp,true,pending
carl-philipp-emanuel-bach-1714-sonatina-in-g-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h451-wq98-347,ensemble,symphony-orchestra,false,pending
carl-philipp-emanuel-bach-1714-sonatina-in-g-major-concerto-for-harpsichord-2-flutes-2-horns-strings-and-continuo-h451-wq98-347,instrument,harp,false,pending
